contactid,userid,moduleid,operatetime
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,2,2017-06-01 11:31:27.000
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,2,2017-12-18 17:59:59.917
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,2,2016-01-26 08:32:19.000
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,1,2017-06-11 08:50:40.000
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,17,2016-08-04 15:17:07.000
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,27,2018-04-29 08:27:47.180
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,1012,2017-07-12 08:18:45.000
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,2,2018-04-16 15:46:03.330
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,2,2016-05-26 16:07:45.000
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,2,2018-02-10 11:13:46.640
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,17,2016-03-11 17:10:46.000
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,17,2016-12-08 10:48:23.000
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,1012,2018-02-10 16:49:16.457
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,2,2017-05-23 10:27:29.000
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,1,2018-05-23 13:31:59.000
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,2,2018-01-15 09:46:13.610
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,1,2017-09-18 13:59:53.000
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,2,2015-09-13 09:02:52.000
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,2,2017-02-09 15:41:26.000
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,1012,2018-09-29 08:48:18.977
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,1012,2017-06-07 15:17:26.000
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,1,2018-05-01 15:57:55.000
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,1,2017-09-18 13:55:45.000
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,2,2016-02-27 09:22:01.000
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,17,2016-11-06 12:56:13.000
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,4,2015-12-04 11:10:47.000
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,27,2018-04-22 15:31:41.687
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,27,2018-10-22 11:01:25.820
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,2,2015-09-25 15:20:43.000
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,1010,2018-07-29 09:44:48.893
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,1,2015-08-10 08:14:27.000
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,4,2015-08-08 12:03:10.000
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,2,2017-04-05 09:00:16.000
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,1,2015-11-23 11:36:50.000
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,1011,2018-07-14 14:59:04.550
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,2,2015-08-30 11:06:33.000
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,1,2016-08-04 15:13:41.000
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,20,2017-05-15 11:14:33.000
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,1,2015-10-27 15:55:11.000
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,1011,2017-06-13 13:47:43.000
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,2,2018-10-22 10:43:04.133
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,2,2016-09-07 08:21:51.000
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,17,2016-01-18 16:31:24.000
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,20,2016-01-13 14:20:57.000
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,4,2017-08-29 11:45:00.000
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,27,2015-08-04 17:43:33.000
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,27,2018-05-31 10:19:00.490
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,1,2015-08-24 09:14:39.000
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,1,2018-03-22 12:16:08.000
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,20,2018-12-12 11:11:46.483
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,1,2017-06-06 11:44:53.000
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,27,2018-08-23 09:05:09.173
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,1,2018-08-14 16:28:50.000
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,2,2015-11-22 08:51:46.000
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,1,2019-04-24 09:46:44.000
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,27,2018-11-28 10:24:39.213
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,17,2015-08-12 17:42:09.000
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,4,2017-06-11 16:58:01.000
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,2,2016-02-14 12:06:18.000
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,1,2016-01-14 08:41:50.000
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,1012,2017-12-18 10:42:54.293
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,17,2018-10-08 09:45:51.647
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,1011,2017-11-27 09:30:15.423
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,1,2017-04-24 13:20:32.000
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,2,2017-03-27 11:47:39.000
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,2,2019-04-30 13:33:36.413
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,27,2018-08-05 17:04:36.317
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,17,2017-06-12 12:37:05.000
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,27,2018-08-05 16:49:50.827
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,2,2017-02-09 15:50:33.000
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,1,2015-07-04 16:15:27.000
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,20,2018-12-12 11:12:01.497
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,1,2018-06-23 16:42:56.000
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,27,2019-05-17 14:21:03.780
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,1,2016-08-03 09:48:17.000
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,4,2016-12-10 11:34:15.000
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,4,2015-05-05 17:01:13.000
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,2,2017-11-20 12:29:14.310
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,1,2017-06-13 14:19:50.000
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,2,2017-04-11 09:49:32.000
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,1013,2018-06-04 10:55:55.650
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,14,2015-06-30 09:48:05.000
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,1013,2018-04-25 12:11:52.350
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,2,2015-07-22 14:27:51.000
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,2,2018-02-26 17:34:45.370
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,4,2016-03-17 12:53:28.000
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,27,2018-04-11 11:44:03.627
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,2,2016-04-24 11:28:44.000
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,1,2015-07-31 11:15:26.000
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,4,2017-03-20 08:38:04.000
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,27,2018-03-29 15:15:04.000
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,4,2015-08-07 10:23:57.000
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,17,2016-10-06 11:01:33.000
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,17,2018-12-22 09:54:05.740
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,4,2018-03-03 09:04:41.573
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,1011,2018-07-03 16:07:21.600
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,1,2015-07-27 14:04:52.000
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,2,2017-12-01 09:49:06.270
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,1,2018-04-12 16:54:36.000
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,1,2015-09-26 11:03:14.000
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,4,2018-10-22 11:33:51.010
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,27,2018-08-28 16:44:10.860
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,2,2016-04-23 10:55:27.000
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,1012,2017-11-27 13:25:13.920
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,1012,2017-09-11 11:02:55.000
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,17,2016-08-02 13:09:36.000
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,2,2018-11-12 11:15:31.440
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,1,2015-10-04 11:29:37.000
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,1,2017-03-02 15:58:08.000
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,3,2017-05-02 15:08:07.000
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,2,2015-11-02 12:34:14.000
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,4,2017-01-04 08:42:44.000
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,14,2018-03-31 15:36:43.157
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,1,2018-11-25 11:37:14.000
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,1,2017-05-02 08:53:56.000
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,1,2015-12-12 14:13:12.000
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,2,2018-08-23 09:03:03.310
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,2,2018-04-16 11:24:53.107
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,1012,2018-03-29 15:31:37.577
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,1012,2017-05-16 12:16:14.000
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,1,2016-04-30 17:39:23.000
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,2,2018-04-16 16:51:47.380
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,2,2017-09-28 09:21:38.000
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,4,2019-03-21 08:35:26.773
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,1,2018-03-01 11:45:31.123
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,4,2017-07-17 11:16:26.000
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,1,2015-10-25 09:46:05.000
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,2,2016-07-15 17:53:58.000
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,2,2015-12-08 15:55:59.000
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,1012,2018-08-05 10:34:02.790
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,1012,2017-05-25 14:36:06.000
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,1,2016-04-30 12:17:31.000
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,4,2017-01-05 10:35:02.000
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,1012,2018-04-23 17:38:58.663
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,17,2016-09-20 17:15:56.000
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,4,2015-12-23 12:18:21.000
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,1,2017-11-21 12:15:59.000
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,1,2017-04-03 10:12:36.000
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,4,2015-12-11 08:20:50.000
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,2,2015-08-18 10:13:33.000
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,2,2015-10-26 09:37:34.000
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,1011,2018-11-02 08:12:11.063
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,2,2017-11-17 17:50:49.100
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,1012,2018-12-15 10:29:01.487
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,2,2017-11-01 13:21:58.640
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,17,2016-10-06 11:34:53.000
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,1012,2018-01-21 10:55:48.787
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,15,2015-07-16 10:58:37.000
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,14,2015-05-21 17:28:45.000
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,1012,2017-09-25 10:48:02.000
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,2,2017-04-08 08:22:25.000
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,1,2016-02-03 15:35:25.000
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,2,2015-10-24 14:26:08.000
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,1,2015-12-12 08:31:29.000
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,2,2017-12-09 11:13:06.570
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,27,2018-04-11 16:33:27.487
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,2,2017-12-18 17:17:30.610
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,2,2015-09-15 08:58:06.000
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,1,2018-02-10 16:05:28.000
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,1012,2017-11-20 12:46:29.943
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,4,2017-08-18 08:34:06.000
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,1010,2018-09-08 17:10:02.663
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,1,2018-08-11 10:22:20.000
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,2,2018-08-04 17:24:15.453
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,2,2018-02-26 17:01:46.193
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,27,2018-08-08 11:11:47.087
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,17,2018-02-22 13:40:12.003
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,2,2018-02-03 09:30:36.437
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,1011,2017-08-18 08:13:10.000
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,2,2016-06-20 15:32:10.000
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,1,2017-03-02 15:53:21.000
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,2,2016-04-18 15:08:16.000
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,1012,2017-08-22 15:47:00.000
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,2,2015-12-20 16:50:11.000
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,21,2018-04-20 09:06:37.910
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,2,2016-05-12 15:04:21.000
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,2,2018-12-10 16:07:33.300
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,1011,2018-02-03 09:09:47.830
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,17,2018-04-23 11:19:36.457
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,1,2016-12-07 14:50:29.000
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,1,2016-05-31 10:32:03.000
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,2,2015-09-03 17:35:06.000
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,1012,2017-10-22 12:20:05.553
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,1,2016-03-23 10:48:46.000
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,1012,2017-09-01 09:07:13.000
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,1012,2017-10-22 12:21:31.853
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,17,2018-10-18 16:22:49.010
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,2,2018-01-29 09:41:16.280
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,20,2016-01-13 14:06:24.000
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,1012,2017-11-08 12:11:53.400
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,17,2018-08-22 11:17:40.327
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,2,2017-10-22 09:09:54.823
69C96DD8-1A09-4476-9EF6-A08711DF2E4D,79635CD5-3589-4E7E-A5F3-1036190938AC,2,2016-05-30 10:21:51.000
